agency_id,agency_name,state,district,constituency,year_month,monthly_amount,work_count,cumulative_amount,work_category,peer_ratio,hist_median,hist_mad,hist_upper_fence,hist_iqr,insufficient_history,modified_z_score,iqr_ratio,velocity_ratio,acceleration,risk_score,risk_tier,flag_reason
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-12,1179366.0,4,10542872.0,Public Infrastructure & Community Halls,1.41,833272.0,74834.0,2130733.0,544090.0,False,3.12,0.0,1.44,-0.17,27.2,Low,Elevated Disbursement (3.1 Z-Score)
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-01,1299414.0,1,11842286.0,Water Supply & Sanitation,1.0,840383.5,118002.5,2033579.25,501859.5,False,2.62,0.0,1.55,0.11,22.5,Low,Elevated Disbursement (2.6 Z-Score)
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-02,743616.0,3,12585902.0,Health & Education,1.0,847495.0,161171.0,2086485.5,519653.0,False,0.0,0.0,0.73,-0.81,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-03,1292538.0,3,13878440.0,Water Supply & Sanitation,1.0,840383.5,125413.5,2106789.25,535719.5,False,2.43,0.0,1.28,0.54,19.1,Low,Elevated Disbursement (2.4 Z-Score)
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-04,1251270.0,1,15129710.0,Water Supply & Sanitation,1.0,847495.0,161171.0,2092773.0,528906.0,False,1.69,0.0,1.01,-0.26,11.9,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-05,669235.0,2,15798945.0,Health & Education,1.0,1013430.5,262403.5,2075841.75,518764.5,False,0.0,0.0,0.53,-0.49,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-06,932979.0,3,16731924.0,Health & Education,1.0,847495.0,178260.0,2093230.5,531503.0,False,0.32,0.0,0.77,0.24,2.3,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-07,1080917.0,4,17812841.0,Water Supply & Sanitation,1.0,890237.0,212457.5,2084406.75,526766.5,False,0.61,0.0,0.99,0.22,4.2,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-08,665227.0,3,18478068.0,Water Supply & Sanitation,1.0,932979.0,246387.0,2075583.0,522030.0,False,0.0,0.0,0.66,-0.33,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-09,880794.0,1,19358862.0,Water Supply & Sanitation,1.0,890237.0,212457.5,2063369.25,520765.5,False,0.0,0.0,0.87,0.21,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-10,1006200.0,1,20365062.0,Roads & Bridges,1.0,880794.0,200123.0,2033050.5,507431.0,False,0.42,0.0,1.11,0.23,3.8,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-11,1076538.0,2,21441600.0,Health & Education,1.34,906886.5,197296.5,2002731.75,494096.5,False,0.58,0.0,1.19,0.08,7.2,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2023-12,1146246.0,4,22587846.0,Health & Education,1.0,932979.0,189363.0,1972413.0,480762.0,False,0.76,0.0,1.18,-0.0,6.7,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2024-01,991323.0,2,23579169.0,Water Supply & Sanitation,0.93,969589.5,210464.0,1914839.25,454363.5,False,0.07,0.0,0.95,-0.23,0.5,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2024-03,1201847.0,1,24781016.0,Health & Education,1.07,991323.0,220815.0,1857265.5,427965.0,False,0.64,0.0,1.2,0.25,6.4,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-01,1949116.0,3,1949116.0,Health & Education,0.7,1949116.0,0.0,1949116.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-03,1210694.0,3,3159810.0,Roads & Bridges,1.0,1949116.0,0.0,1949116.0,0.0,True,0.0,0.0,0.62,-0.38,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-04,1363706.0,3,4523516.0,Health & Education,0.73,1579905.0,369211.0,2318327.0,369211.0,True,0.0,0.0,0.86,0.24,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-06,1068795.0,4,5592311.0,Roads & Bridges,1.0,1363706.0,153012.0,2210227.5,369211.0,False,0.0,0.0,0.78,-0.08,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-07,786502.0,3,6378813.0,Health & Education,0.78,1287200.0,147455.5,2012317.375,334839.25,False,0.0,0.0,0.61,-0.17,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-08,1308152.0,4,7686965.0,Water Supply & Sanitation,1.0,1210694.0,153012.0,1806072.5,294911.0,False,0.43,0.0,1.08,0.47,3.6,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-10,798790.0,4,8485755.0,Water Supply & Sanitation,1.0,1259423.0,147455.5,1718139.125,245547.75,False,0.0,0.0,0.63,-0.45,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-11,861033.0,3,9346788.0,Health & Education,1.0,1210694.0,153012.0,1939133.75,402136.5,False,0.0,0.0,0.76,0.12,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-12,748480.0,1,10095268.0,Water Supply & Sanitation,1.0,1139744.5,251336.5,2036892.875,476568.25,False,0.0,0.0,0.78,0.02,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-01,1178672.0,1,11273940.0,Public Infrastructure & Community Halls,1.0,1068795.0,270005.0,2072195.0,509362.0,False,0.27,0.0,1.42,0.64,5.1,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-03,1358896.0,2,12632836.0,Health & Education,1.06,1123733.5,251336.5,1987942.625,469436.75,False,0.63,0.0,1.64,0.22,9.5,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-04,985630.0,3,13618466.0,Health & Education,1.0,1178672.0,185034.0,2088942.75,503612.5,False,0.0,0.0,0.97,-0.67,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-06,1032238.0,4,14650704.0,Water Supply & Sanitation,1.0,1123733.5,237567.5,2033886.625,475365.75,False,0.0,0.0,1.12,0.15,0.9,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-07,678523.0,1,15329227.0,Roads & Bridges,0.6,1068795.0,239357.0,1978830.5,447119.0,False,0.0,0.0,0.67,-0.45,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-09,1041691.0,4,16370918.0,Health & Education,1.0,1050516.5,254681.0,1987942.625,469436.75,False,0.0,0.0,1.03,0.36,0.2,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-10,1040914.0,2,17411832.0,Health & Education,1.05,1041691.0,242901.0,1903690.25,429511.5,False,0.0,0.0,1.0,-0.03,0.3,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-12,1327548.0,3,18739380.0,Public Infrastructure & Community Halls,0.92,1041302.5,211391.0,1819437.875,389586.25,False,0.91,0.0,1.28,0.28,8.5,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2024-01,608529.0,3,19347909.0,Water Supply & Sanitation,0.85,1041691.0,242901.0,1978830.5,447119.0,False,0.0,0.0,0.59,-0.69,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2024-02,1060789.0,3,20408698.0,Roads & Bridges,1.0,1041302.5,248656.5,1987942.625,469436.75,False,0.05,0.0,1.02,0.44,0.5,Low,Normal Baseline Variance
AGN_ODI_JAG_020,Executive Engineer Rwss Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2024-03,712221.0,4,21120919.0,Health & Education,1.0,1041691.0,242901.0,1903690.25,429511.5,False,0.0,0.0,0.68,-0.34,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-01,4736442.0,4,4736442.0,Public Infrastructure & Community Halls,1.13,4736442.0,0.0,4736442.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-03,1443260.0,4,6179702.0,Water Supply & Sanitation,1.0,4736442.0,0.0,4736442.0,0.0,True,0.0,0.0,0.3,-0.7,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-04,1830788.0,3,8010490.0,Health & Education,0.97,3089851.0,1646591.0,6383033.0,1646591.0,True,0.0,0.0,0.59,0.29,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-06,2699564.0,2,10710054.0,Health & Education,1.0,1830788.0,387528.0,5753501.5,1646591.0,False,1.51,0.0,1.47,0.88,14.1,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-07,2238804.0,3,12948858.0,Water Supply & Sanitation,1.0,2265176.0,628152.0,5421099.75,1474877.5,False,0.0,0.0,0.99,-0.49,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-09,1714821.0,2,14663679.0,Roads & Bridges,1.0,2238804.0,460760.0,4002728.0,868776.0,False,0.0,0.0,0.77,-0.22,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-10,2209813.0,1,16873492.0,Health & Education,1.0,2034796.0,455755.5,3845215.875,840561.25,False,0.26,0.0,1.09,0.32,2.5,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2022-11,2384513.0,4,19258005.0,Health & Education,1.08,2209813.0,489751.0,3513753.25,696379.5,False,0.24,0.0,1.18,0.09,3.4,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-01,1454208.0,4,20712213.0,Water Supply & Sanitation,1.0,2224308.5,434388.0,3455495.0,661479.5,False,0.0,0.0,0.65,-0.53,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-02,1949386.0,2,22661599.0,Health & Education,1.0,2209813.0,489751.0,3389051.0,669692.0,False,0.0,0.0,0.88,0.22,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-03,2535707.0,1,25197306.0,Water Supply & Sanitation,1.0,2079599.5,334846.0,3254495.25,604273.0,False,0.92,0.0,1.22,0.34,8.1,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-04,1685676.0,3,26882982.0,Roads & Bridges,1.13,2209813.0,379025.0,3491068.25,687305.5,False,0.0,0.0,0.81,-0.41,0.6,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-05,3091771.0,1,29974753.0,Health & Education,1.0,2079599.5,379351.0,3494476.625,714776.75,False,1.8,0.0,1.49,0.68,16.2,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-06,2396530.0,2,32371283.0,Health & Education,1.0,2209813.0,489751.0,3767036.0,820886.0,False,0.26,0.0,1.11,-0.38,2.6,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-08,2560240.0,4,34931523.0,Roads & Bridges,1.0,2224308.5,434388.0,3636562.75,757100.0,False,0.52,0.0,1.18,0.07,5.0,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-10,2048060.0,1,36979583.0,Water Supply & Sanitation,1.0,2238804.0,408016.0,3710727.0,775169.0,False,0.0,0.0,0.83,-0.35,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2023-12,2311037.0,4,39290620.0,Water Supply & Sanitation,1.11,2224308.5,364726.0,3651906.25,740044.0,False,0.16,0.0,0.94,0.11,1.7,Low,Normal Baseline Variance
AGN_ODI_JAG_021,R&B Division Jagatsinghpur,Odisha,Jagatsinghpur,Jagatsinghpur,2024-02,1570343.0,2,40860963.0,Public Infrastructure & Community Halls,1.0,2238804.0,321436.0,3593085.5,704919.0,False,0.0,0.0,0.67,-0.27,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-01,1766266.0,4,1766266.0,Water Supply & Sanitation,1.0,1766266.0,0.0,1766266.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-03,1115563.0,3,2881829.0,Public Infrastructure & Community Halls,1.0,1766266.0,0.0,1766266.0,0.0,True,0.0,0.0,0.63,-0.37,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-04,1256375.0,3,4138204.0,Public Infrastructure & Community Halls,1.0,1440914.5,325351.5,2091617.5,325351.5,True,0.0,0.0,0.87,0.24,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-05,1407516.0,4,5545720.0,Health & Education,1.0,1256375.0,140812.0,1999347.75,325351.5,False,0.72,0.0,1.12,0.25,6.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-07,1230492.0,2,6776212.0,Health & Education,1.22,1331945.5,145976.5,1911250.75,276031.5,False,0.0,0.0,0.92,-0.2,1.1,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-08,1304432.0,3,8080644.0,Roads & Bridges,1.0,1256375.0,140812.0,1673052.0,177024.0,False,0.23,0.0,1.04,0.11,1.9,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-09,1300913.0,3,9381557.0,Health & Education,1.0,1280403.5,88512.0,1598918.375,144782.25,False,0.16,0.0,1.02,-0.02,1.2,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2022-12,764050.0,1,10145607.0,Health & Education,0.49,1300913.0,70421.0,1524784.75,112540.5,False,0.0,0.0,0.6,-0.42,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-01,639677.0,1,10785284.0,Health & Education,1.0,1278644.0,88512.0,1522867.875,128443.25,False,0.0,0.0,0.5,-0.1,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-03,1208535.0,3,11993819.0,Health & Education,0.94,1256375.0,140812.0,1587735.5,188869.0,False,0.0,0.0,0.95,0.45,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-05,1205911.0,3,13199730.0,Public Infrastructure & Community Halls,1.0,1243433.5,94434.5,1550671.625,164746.25,False,0.0,0.0,0.99,0.03,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-06,1150541.0,3,14350271.0,Health & Education,1.0,1230492.0,73940.0,1515575.75,141935.5,False,0.0,0.0,0.95,-0.04,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-07,1136747.0,1,15487018.0,Roads & Bridges,1.0,1219513.5,83159.0,1541787.125,159996.25,False,0.0,0.0,0.96,0.01,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-08,943540.0,4,16430558.0,Public Infrastructure & Community Halls,0.6,1208535.0,92378.0,1547162.0,164166.0,False,0.0,0.0,0.83,-0.14,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-10,948131.0,1,17378689.0,Health & Education,0.95,1207223.0,92675.0,1543157.75,168919.5,False,0.0,0.0,0.83,0.0,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2023-11,6327689.0,4,23706378.0,Public Infrastructure & Community Halls,1.0,1205911.0,95002.0,1648839.5,246797.0,False,36.36,18.96,5.53,4.7,85.0,Critical,Spend Velocity Surge (5.5x recent baseline) & Statistically Extreme Outlier (36.4 MAD Modified Z-Score)
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2024-01,823202.0,3,24529580.0,Water Supply & Sanitation,1.15,1207223.0,95449.5,1643924.375,228087.75,False,0.0,0.0,0.72,-4.81,0.7,Low,Normal Baseline Variance
AGN_ODI_JAG_022,Naugaon Panchayat Samiti,Odisha,Jagatsinghpur,Jagatsinghpur,2024-02,1154991.0,3,25684571.0,Health & Education,0.99,1205911.0,98521.0,1830086.0,352782.0,False,0.0,0.0,1.11,0.39,0.8,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-01,399459.0,1,399459.0,Public Infrastructure & Community Halls,1.0,399459.0,0.0,399459.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-03,857796.0,2,1257255.0,Water Supply & Sanitation,1.0,399459.0,0.0,399459.0,0.0,True,5.74,0.0,2.15,1.15,0.0,Insufficient History,Statistically Extreme Outlier (5.7 MAD Modified Z-Score)
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-04,690883.0,1,1948138.0,Roads & Bridges,0.9,628627.5,229168.5,1086964.5,229168.5,True,0.18,0.0,1.1,-1.05,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-05,552517.0,4,2500655.0,Water Supply & Sanitation,1.0,690883.0,166913.0,1118092.25,229168.5,False,0.0,0.0,0.8,-0.3,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-08,591910.0,4,3092565.0,Water Supply & Sanitation,1.0,621700.0,145712.0,1060149.375,218358.75,False,0.0,0.0,0.95,0.15,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-10,633169.0,2,3725734.0,Roads & Bridges,1.0,591910.0,98973.0,898432.0,138366.0,False,0.28,0.0,1.07,0.12,2.5,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-11,641995.0,1,4367729.0,Water Supply & Sanitation,1.0,612539.5,69183.0,847588.375,114089.25,False,0.29,0.0,1.05,-0.02,2.4,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2022-12,497425.0,1,4865154.0,Public Infrastructure & Community Halls,0.59,633169.0,57714.0,807777.25,94225.5,False,0.0,0.0,0.78,-0.27,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-01,483801.0,4,5348955.0,Health & Education,1.0,612539.5,69183.0,827426.5,115473.0,False,0.0,0.0,0.79,0.01,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-03,818263.0,2,6167218.0,Health & Education,1.0,591910.0,94485.0,858850.0,144570.0,False,1.62,0.0,1.43,0.64,14.5,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-04,447227.0,4,6614445.0,Roads & Bridges,1.0,612539.5,96729.0,929855.5,167463.0,False,0.0,0.0,0.73,-0.7,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-07,737920.0,1,7352365.0,Roads & Bridges,0.88,591910.0,98973.0,930178.0,175826.0,False,1.0,0.0,1.31,0.58,9.3,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-08,780447.0,1,8132812.0,Public Infrastructure & Community Halls,1.0,612539.5,120247.5,1015577.125,208623.25,False,0.94,0.0,1.37,0.06,9.4,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-09,616846.0,1,8749658.0,Public Infrastructure & Community Halls,1.0,633169.0,135744.0,1098662.5,240495.0,False,0.0,0.0,1.0,-0.37,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-11,525617.0,3,9275275.0,Health & Education,0.66,625007.5,120247.5,1048604.875,214962.75,False,0.0,0.0,0.78,-0.22,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2023-12,610057.0,3,9885332.0,Public Infrastructure & Community Halls,1.0,616846.0,119421.0,1018722.25,202880.5,False,0.0,0.0,0.9,0.12,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2024-01,528616.0,1,10413948.0,Roads & Bridges,1.0,613451.5,101930.5,978752.125,184073.25,False,0.0,0.0,0.86,-0.04,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2024-02,644171.0,4,11058119.0,Public Infrastructure & Community Halls,0.86,610057.0,84440.0,938782.0,165266.0,False,0.27,0.0,1.05,0.19,2.3,Low,Normal Baseline Variance
AGN_ODI_JAG_023,Balikuda Block Development Authority,Odisha,Jagatsinghpur,Jagatsinghpur,2024-03,718456.0,3,11776575.0,Water Supply & Sanitation,1.0,613451.5,86335.0,908462.375,152838.25,False,0.82,0.0,1.17,0.12,7.0,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-01,980185.0,2,980185.0,Health & Education,0.93,980185.0,0.0,980185.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-03,1390807.0,3,2370992.0,Health & Education,1.0,980185.0,0.0,980185.0,0.0,True,0.0,0.0,1.42,0.42,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-04,1081903.0,1,3452895.0,Health & Education,1.0,1185496.0,205311.0,1596118.0,205311.0,True,0.0,0.0,0.91,-0.51,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-05,1049220.0,4,4502115.0,Water Supply & Sanitation,1.0,1081903.0,101718.0,1544321.5,205311.0,False,0.0,0.0,0.97,0.06,0.0,Low,Normal Baseline Variance
