agency_id,agency_name,state,year_month,monthly_amount,work_count,cumulative_amount,work_category
agy_0064,Nabarangpur Panchayat Samiti,Odisha,2018-09,1071994.05,3,23664295.95,Public Amenities
agy_0064,Nabarangpur Panchayat Samiti,Odisha,2018-10,1513613.29,1,25177909.24,Public Amenities
agy_0064,Nabarangpur Panchayat Samiti,Odisha,2018-11,761249.88,3,25939159.12,Public Amenities
agy_0064,Nabarangpur Panchayat Samiti,Odisha,2019-02,1250712.42,1,27189871.54,Public Amenities
agy_0064,Nabarangpur Panchayat Samiti,Odisha,2019-03,1805523.83,3,28995395.37,Public Amenities
agy_0064,Nabarangpur Panchayat Samiti,Odisha,2019-04,1008013.1,2,30003408.47,Public Amenities
agy_0064,Nabarangpur Panchayat Samiti,Odisha,2019-05,351847.78,1,30355256.25,Public Amenities
agy_0065,Nabarangpur Zilla Parishad,Odisha,2015-06,2231539.0100000002,2,2231539.0100000002,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2015-08,2159886.4699999997,2,4391425.48,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2015-10,1998985.73,2,6390411.21,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2015-11,2281636.25,3,8672047.46,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2016-02,4024293.75,1,12696341.21,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2016-04,2928856.83,2,15625198.04,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2016-05,2137303.12,3,17762501.16,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2016-06,1307179.87,3,19069681.03,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2016-09,1799298.25,3,20868979.28,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2016-11,1720306.62,2,22589285.9,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2017-01,1633515.15,1,24222801.05,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2017-02,1809557.75,1,26032358.8,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2017-04,1837946.24,3,27870305.04,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2017-05,2338571.55,3,30208876.59,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2017-08,3199730.0,3,33408606.59,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2018-01,2419785.66,3,35828392.25,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2018-03,1442678.07,2,37271070.32,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2018-04,1652340.1099999999,2,38923410.43,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2018-05,2860421.0700000003,3,41783831.5,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2018-06,2660835.8,1,44444667.3,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2018-10,1991685.14,2,46436352.44,Roads
agy_0065,Nabarangpur Zilla Parishad,Odisha,2018-11,1847404.23,3,48283756.67,Roads
agy_0066,Puri District Authority,Odisha,2015-07,1333643.0,1,1333643.0,Water Supply
agy_0066,Puri District Authority,Odisha,2015-09,715907.8300000001,2,2049550.83,Water Supply
agy_0066,Puri District Authority,Odisha,2016-02,410532.9,1,2460083.73,Water Supply
agy_0066,Puri District Authority,Odisha,2016-03,1263500.2,2,3723583.93,Water Supply
agy_0066,Puri District Authority,Odisha,2016-05,1351127.28,1,5074711.21,Water Supply
agy_0066,Puri District Authority,Odisha,2016-07,1251264.97,1,6325976.18,Water Supply
agy_0066,Puri District Authority,Odisha,2016-08,878265.82,1,7204242.0,Water Supply
agy_0066,Puri District Authority,Odisha,2016-09,772101.05,2,7976343.05,Water Supply
agy_0066,Puri District Authority,Odisha,2016-11,630131.96,3,8606475.01,Water Supply
agy_0066,Puri District Authority,Odisha,2016-12,2161941.23,4,10768416.24,Water Supply
agy_0066,Puri District Authority,Odisha,2017-01,1305201.67,3,12073617.91,Water Supply
agy_0066,Puri District Authority,Odisha,2017-02,418267.5,1,12491885.41,Water Supply
agy_0066,Puri District Authority,Odisha,2017-05,364598.25,1,12856483.66,Water Supply
agy_0066,Puri District Authority,Odisha,2017-07,706183.11,1,13562666.77,Water Supply
agy_0066,Puri District Authority,Odisha,2017-10,891236.38,1,14453903.15,Water Supply
agy_0066,Puri District Authority,Odisha,2018-02,723929.6599999999,3,15177832.81,Water Supply
agy_0066,Puri District Authority,Odisha,2018-04,973209.38,1,16151042.19,Water Supply
agy_0066,Puri District Authority,Odisha,2018-06,1718625.19,5,17869667.38,Water Supply
agy_0066,Puri District Authority,Odisha,2018-07,801615.91,2,18671283.29,Water Supply
agy_0066,Puri District Authority,Odisha,2018-08,534985.12,1,19206268.41,Water Supply
agy_0066,Puri District Authority,Odisha,2018-11,684126.6,2,19890395.01,Water Supply
agy_0067,Koraput(St) Municipal Corporation,Odisha,2015-06,2015926.5,1,2015926.5,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2015-07,1015736.03,2,3031662.5300000003,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2015-08,838391.94,3,3870054.4699999997,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2015-09,765249.5,1,4635303.97,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2015-10,835720.6,3,5471024.57,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2015-11,1282679.48,2,6753704.05,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2015-12,1004141.25,2,7757845.3,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-02,366741.93,1,8124587.2299999995,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-03,1003709.59,1,9128296.82,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-04,1194957.51,1,10323254.33,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-05,730083.86,2,11053338.19,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-06,892940.84,1,11946279.03,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-07,836846.4,2,12783125.43,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-08,883481.84,3,13666607.27,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-09,915869.02,3,14582476.29,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-10,653771.46,2,15236247.75,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-11,1205950.6099999999,2,16442198.36,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2016-12,1011076.64,2,17453275.0,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-01,1145517.03,3,18598792.03,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-02,1237681.2000000002,2,19836473.23,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-03,1613786.92,1,21450260.15,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-04,804449.6599999999,3,22254709.81,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-05,1169269.4100000001,2,23423979.22,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-06,1343382.18,3,24767361.4,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-07,862885.2,3,25630246.6,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-08,1172114.9,2,26802361.5,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-09,952239.0800000001,3,27754600.58,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-10,921643.28,3,28676243.86,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-11,1010752.94,3,29686996.8,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2017-12,859922.64,1,30546919.44,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-01,851742.24,1,31398661.68,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-02,1427478.75,1,32826140.43,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-03,531873.23,1,33358013.66,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-04,794406.31,1,34152419.97,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-05,998866.47,3,35151286.44,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-06,826244.62,3,35977531.06,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-07,819677.23,3,36797208.29,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-08,804985.28,2,37602193.57,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-09,1358888.35,3,38961081.92,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-10,856508.72,2,39817590.64,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-11,922724.7,2,40740315.34,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2018-12,863618.8500000001,2,41603934.19,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2019-01,586570.43,1,42190504.62,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2019-02,1884424.25,1,44074928.87,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2019-03,980957.0199999999,3,45055885.89,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2019-04,1194635.71,1,46250521.6,Public Amenities
agy_0067,Koraput(St) Municipal Corporation,Odisha,2019-05,804262.96,2,47054784.56,Public Amenities
agy_0068,Koraput(St) Panchayat Samiti,Odisha,2015-07,970694.53,1,970694.53,Construction
agy_0068,Koraput(St) Panchayat Samiti,Odisha,2015-08,1109309.17,2,2080003.7,Construction
agy_0068,Koraput(St) Panchayat Samiti,Odisha,2016-12,978373.6,3,3058377.3,Construction
agy_0068,Koraput(St) Panchayat Samiti,Odisha,2017-01,1350877.16,3,4409254.46,Construction
agy_0068,Koraput(St) Panchayat Samiti,Odisha,2017-05,739896.62,2,5149151.08,Construction
agy_0068,Koraput(St) Panchayat Samiti,Odisha,2017-09,1439474.67,2,6588625.75,Construction
agy_0068,Koraput(St) Panchayat Samiti,Odisha,2019-02,1204365.67,2,7792991.42,Construction
agy_0069,Sundargarh Municipal Council,Odisha,2016-11,1680295.51,1,1680295.51,Construction
agy_0069,Sundargarh Municipal Council,Odisha,2017-03,2003400.84,2,3683696.35,Construction
agy_0069,Sundargarh Municipal Council,Odisha,2017-06,1815607.8599999999,3,5499304.21,Construction
agy_0069,Sundargarh Municipal Council,Odisha,2017-12,2011058.1400000001,3,7510362.35,Construction
agy_0069,Sundargarh Municipal Council,Odisha,2018-09,1593204.9,3,9103567.25,Construction
agy_0069,Sundargarh Municipal Council,Odisha,2018-11,2689060.06,1,11792627.31,Construction
agy_0070,Amritsar Gram Panchayat,Punjab,2015-07,708888.5700000001,2,708888.5700000001,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2015-08,501548.14,2,1210436.71,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2015-09,657159.4,1,1867596.11,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2016-02,904804.46,3,2772400.5700000003,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2016-04,468588.93,1,3240989.5,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2016-06,1564680.0,2,4805669.5,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2016-07,1068798.55,2,5874468.05,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2016-08,709123.09,3,6583591.14,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2017-01,937332.76,2,7520923.9,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2017-05,739793.09,1,8260716.99,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2017-12,1138111.51,2,9398828.5,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2018-01,792309.8,3,10191138.3,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2018-04,797475.32,3,10988613.62,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2018-10,849867.33,3,11838480.95,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2018-12,737000.75,2,12575481.7,Water Supply
agy_0070,Amritsar Gram Panchayat,Punjab,2019-05,923161.4199999999,2,13498643.12,Water Supply
agy_0071,Amritsar Municipal Corporation,Punjab,2015-07,788910.48,3,788910.48,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2015-08,667086.0700000001,2,1455996.55,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2015-09,540076.0800000001,3,1996072.6300000001,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2015-10,545173.09,3,2541245.72,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2015-11,473495.6,1,3014741.3200000003,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-01,1119364.8699999999,2,4134106.19,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-02,1307863.99,1,5441970.18,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-03,939155.11,1,6381125.29,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-04,663371.76,1,7044497.05,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-05,1214571.37,2,8259068.42,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-06,863142.05,1,9122210.47,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-07,643597.46,3,9765807.93,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-10,829049.69,1,10594857.62,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-11,1259037.49,2,11853895.11,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2016-12,728778.86,3,12582673.97,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-01,1297961.54,1,13880635.51,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-02,159409.55,1,14040045.06,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-03,890147.67,1,14930192.73,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-04,824739.8,3,15754932.53,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-05,755904.88,2,16510837.41,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-06,751474.95,3,17262312.36,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-07,752095.29,2,18014407.65,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-08,774816.33,3,18789223.98,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-09,620058.23,3,19409282.21,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-10,1092402.51,2,20501684.72,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-11,818314.73,2,21319999.45,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2017-12,1139850.71,3,22459850.16,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-02,851711.96,1,23311562.12,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-03,813040.0800000001,2,24124602.2,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-04,1039145.2,2,25163747.4,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-05,1069290.88,2,26233038.28,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-06,780005.5700000001,3,27013043.85,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-07,732234.83,2,27745278.68,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-08,880761.4600000001,3,28626040.14,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-09,808458.15,3,29434498.29,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-10,915553.2,3,30350051.49,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-11,1608439.43,1,31958490.919999998,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2018-12,1007961.19,3,32966452.11,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2019-01,850513.03,2,33816965.14,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2019-02,1162140.55,1,34979105.69,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2019-03,868210.0599999999,3,35847315.75,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2019-04,969483.43,2,36816799.18,Public Amenities
agy_0071,Amritsar Municipal Corporation,Punjab,2019-05,788943.91,3,37605743.089999996,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2015-06,961889.31,1,961889.31,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2015-08,980465.21,1,1942354.52,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2015-09,1867412.9700000002,2,3809767.49,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2015-10,1176282.49,3,4986049.98,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2016-01,2282781.01,3,7268830.99,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2016-06,1233038.7,2,8501869.69,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2016-09,1042934.6699999999,3,9544804.36,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2016-10,3515770.44,1,13060574.8,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2016-12,2066408.1400000001,2,15126982.94,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-02,1840313.9500000002,3,16967296.89,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-03,1440913.42,2,18408210.31,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-06,2114510.7199999997,3,20522721.03,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-07,751259.8,1,21273980.83,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-08,1787086.26,2,23061067.09,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-09,1478645.74,1,24539712.83,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-11,1386447.0100000002,3,25926159.84,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2017-12,2063134.0299999998,2,27989293.87,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2018-01,2089204.03,3,30078497.9,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2018-03,2314240.75,3,32392738.65,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2018-07,1237017.45,1,33629756.1,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2018-11,989144.22,2,34618900.32,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2018-12,2098607.81,2,36717508.13,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2019-02,2058833.06,1,38776341.19,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2019-04,1915016.33,2,40691357.52,Public Amenities
agy_0072,Bhatinda Rural Development Agency,Punjab,2019-05,2263102.39,3,42954459.91,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2015-06,3895096.62,1,3895096.62,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2015-07,2355401.87,2,6250498.49,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2015-08,1592470.48,2,7842968.970000001,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2015-09,3136851.22,1,10979820.190000001,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2015-10,1555500.5,1,12535320.690000001,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2015-11,1759493.0899999999,3,14294813.780000001,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2015-12,885343.45,1,15180157.23,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-01,1854629.88,2,17034787.11,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-03,1270863.28,1,18305650.39,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-05,1857379.39,1,20163029.78,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-06,1945898.99,1,22108928.77,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-07,2078163.71,2,24187092.48,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-08,2510774.77,2,26697867.25,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-09,1156766.31,1,27854633.56,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-10,1530815.28,3,29385448.84,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-11,1468773.68,1,30854222.52,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2016-12,1978188.13,3,32832410.65,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2017-03,1611574.25,1,34443984.9,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2017-04,1995419.97,3,36439404.87,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2017-07,2227619.15,1,38667024.019999996,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2017-08,2356713.31,2,41023737.33,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2017-10,1907518.6600000001,2,42931255.99,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2017-11,1566207.18,2,44497463.17,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2017-12,2346318.71,3,46843781.88,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-01,2062513.86,1,48906295.74,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-02,1729911.79,1,50636207.53,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-03,1415718.8900000001,3,52051926.42,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-04,1888882.34,1,53940808.76,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-05,3283382.22,1,57224190.980000004,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-07,2400373.1399999997,2,59624564.12,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-08,2098319.08,3,61722883.2,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-09,1383948.72,3,63106831.92,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-10,2269499.74,3,65376331.66,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-11,1728611.03,3,67104942.69,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2018-12,1418854.0,1,68523796.69,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2019-01,2546448.69,2,71070245.38,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2019-03,2594105.25,3,73664350.63,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2019-04,2435621.8,2,76099972.43,Public Amenities
agy_0073,Faridkot Public Works Department,Punjab,2019-05,1238054.93,1,77338027.36,Public Amenities
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2015-07,1142838.8399999999,3,1142838.8399999999,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2015-08,1174543.19,2,2317382.03,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2015-09,1054542.72,2,3371924.75,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2015-10,1881713.3900000001,2,5253638.14,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2015-11,1564997.98,3,6818636.12,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2016-02,1177150.8399999999,2,7995786.96,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2016-04,1231338.86,3,9227125.82,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2016-06,1762428.54,2,10989554.36,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2016-10,1775635.15,1,12765189.51,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2016-11,1374255.28,3,14139444.79,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-01,705936.44,2,14845381.23,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-02,1635288.73,3,16480669.959999999,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-04,895099.43,1,17375769.39,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-05,1545991.28,1,18921760.67,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-06,1219425.15,3,20141185.82,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-07,1386974.68,3,21528160.5,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-08,1293761.88,3,22821922.38,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-09,908601.72,2,23730524.1,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-10,1106206.73,3,24836730.83,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2017-11,1146140.34,3,25982871.169999998,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-01,1234418.58,2,27217289.75,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-02,1572567.98,2,28789857.73,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-04,1033384.6100000001,3,29823242.34,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-05,1588170.77,2,31411413.11,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-07,1223156.73,1,32634569.84,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-08,1078264.75,2,33712834.59,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-09,1947892.39,2,35660726.98,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-10,1850899.69,1,37511626.67,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2018-11,1225100.37,1,38736727.04,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2019-01,3310881.94,1,42047608.98,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2019-04,1430957.43,3,43478566.41,Construction
agy_0074,Faridkot(Sc) Rural Development Agency,Punjab,2019-05,1355011.49,2,44833577.9,Construction
agy_0075,Firozpur Rural Development Agency,Punjab,2015-06,989651.62,1,989651.62,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2015-07,741195.82,1,1730847.44,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2015-08,1357154.05,3,3088001.49,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2015-09,2425347.01,1,5513348.5,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2015-11,2213864.67,3,7727213.17,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2016-01,1573572.6600000001,3,9300785.83,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2016-03,970330.99,2,10271116.82,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2016-05,1004154.4,2,11275271.22,Roads
agy_0075,Firozpur Rural Development Agency,Punjab,2016-06,2081156.46,3,13356427.68,Roads
